Iteration,Out Of Box,Dislocated(any),Dislocated(position),Dislocated(angle),Front Area,Gross Volume,Net Volume,Deflation Factor,Back area,Front Face Area,Back Face Area,Box overflow,Duration (sec.),Waiting Loops,Duration (tics),Settings ID
14,77,9,0,9,120.27282367864602,360.81847103593805,105.57726869001516,0.2926049444943729,118.8479465981812,99.85678073124707,101.90291243396157,True,10.157441,15,830,6518
15,77,15,0,15,126.75030426409147,380.2509127922744,105.55058554305786,0.277581412672949,114.45899947496221,106.9915530951363,94.81322573628404,True,10.026569,15,830,6518
16,76,14,0,14,121.48908724167961,364.46726172503884,106.85094439275785,0.2931702120158278,119.05374710838827,100.57041254645586,103.12336501250316,True,10.49068,15,830,6518
17,76,10,0,10,122.69864917466248,368.09594752398743,106.87324235236153,0.2903407197803964,120.10939556374888,102.65724938942729,101.04224960260139,True,9.287356,15,830,6518
18,76,19,0,19,126.96862723627049,380.9058817088115,106.45546154242734,0.27947969998480787,117.55316708918882,106.41528924664122,96.9656057827463,True,10.003815,15,830,6518
19,76,7,0,7,126.37919555890466,379.13758667671397,107.06253448910633,0.28238438564625157,118.43669146290402,105.62770150258063,98.19149997252164,True,9.987829,15,830,6518
20,77,17,0,17,121.46837479336385,364.40512438009154,105.77140265877661,0.29025772576252823,119.30373563522038,99.9469392110451,101.9627044435046,True,9.548762,15,830,6518
1,77,18,1,17,121.52863582227043,364.5859074668113,105.65888107472836,0.2898051704983869,119.12261671478937,100.19408012896115,101.57266382322734,True,9.605515,15,910,6519
2,76,19,0,19,123.7665563838702,371.2996691516106,106.54421314758501,0.2869493888616433,119.09956629499145,101.36213030543274,102.1305467100939,True,7.343737,15,910,6519
3,76,12,0,12,118.87923773293437,356.6377131988031,106.81748823069937,0.2995125985769075,121.05715698720188,98.96569608558632,104.72037627988765,True,4.31418,7,510,6519
4,77,17,1,16,122.61169258291322,367.83507774873965,106.0542179513195,0.28832002265907575,119.0341519733579,101.3106901333927,100.74308393531358,True,9.156838,15,910,6519
5,76,13,0,13,121.79877003420906,365.3963101026272,106.78366489686816,0.2922406766145951,120.76715963587652,100.8061672511685,102.80229515423993,True,4.406177,7,510,6519
6,76,18,0,18,121.82425452231108,365.4727635669332,106.54474391060113,0.29152581131011795,117.49504682292341,100.61767033233932,102.82540260599944,True,7.37753,11,710,6519
7,76,11,0,11,118.23202857154213,354.6960857146264,107.09466403545105,0.3019335942760161,125.22270403051797,98.7127318050144,105.0831783568214,True,1.592106,3,310,6519
8,77,13,0,13,125.03659200771875,375.10977602315626,105.53714793407057,0.28135003319016555,116.68915820395385,105.23359039546298,96.45428637661074,True,9.098688,15,910,6519
9,77,15,1,14,121.12638011643926,363.3791403493178,106.05019746675868,0.29184448332618157,117.73999789505744,99.89635224991946,102.14212841808856,True,9.681059,15,910,6519
10,76,19,0,19,121.69195949129593,365.07587847388777,106.51734155149315,0.29176767853511265,120.59538685539121,100.18601673124743,103.25576945388592,True,4.782489,8,560,6519
11,76,15,0,15,122.56149985301693,367.6844995590508,106.61544846364352,0.28996449018520803,121.12222537120836,102.37421794860937,101.18462241801272,True,5.167196,8,560,6519
12,77,10,1,10,120.97377016319506,362.92131048958515,105.50439448860807,0.2907087333788181,120.32031363542208,99.6672199157588,102.05561103474327,True,9.510956,15,910,6519
13,76,22,0,22,121.68523772703485,365.0557131811045,106.75149080716803,0.2924252023805706,119.3099784280454,100.81698383880521,102.77186764255202,True,5.133182,8,560,6519
14,76,16,0,16,125.90680985110282,377.72042955330846,106.5582670436301,0.28210882628097644,117.84745747235156,104.69740129521898,98.79141236950532,True,5.051373,9,610,6519
15,76,13,0,13,121.61676114057946,364.85028342173837,107.05973876927709,0.2934347145498155,122.62468358047245,98.90942160035782,104.93538747054161,True,7.66211,15,910,6519
16,77,20,1,19,124.20391498581753,372.61174495745263,106.02827947745106,0.284554314007354,118.15854330135983,101.8766726603591,100.23042718864302,True,7.980247,15,910,6519
17,76,16,0,16,123.98103466993487,371.94310400980464,106.44127774214299,0.2861762366196125,119.71126699177225,102.55327324956514,100.8265463687236,True,4.786717,8,560,6519
18,77,20,1,20,121.77697062461137,365.3309118738341,105.53318635645357,0.28887012548475266,120.84478298439748,100.41790023526369,101.33105261839736,True,8.513873,15,910,6519
19,76,17,0,17,121.48716134584058,364.4614840375217,107.05233571433702,0.29372743184933053,120.86481519159858,100.61351836575109,103.16657923586303,True,6.979972,15,910,6519
20,76,22,0,22,121.24292548482165,363.728776454465,106.69046483526843,0.293324234269446,121.58467203247454,100.41349018359078,103.19643875105567,True,5.220937,8,560,6519
1,117,128,116,73,63.53929111829331,190.61787335487995,71.19471933714469,0.37349445822742444,63.563810430013305,68.77702080744655,67.33426825087682,True,8.066218,20,1100,6520
2,109,103,94,64,58.95749906474184,176.8724971942255,78.26845416557084,0.44251342298640955,64.31596903704406,75.21807492123064,74.16803425772088,True,7.60656,20,1100,6520
3,116,122,114,65,53.44323326800778,160.32969980402333,72.68669070877978,0.4533576174447235,62.21356066749531,69.34860987703128,68.82897293066924,True,8.170323,20,1100,6520
4,117,131,117,84,64.27655036711933,192.82965110135797,71.38421184506556,0.3701931286881992,66.10444285017223,67.912386567343,68.32841802045547,True,7.725097,20,1100,6520
5,116,125,117,66,52.50119594955523,157.5035878486657,72.25714970951782,0.45876510304606344,61.74874566291316,69.52696221006245,68.36066189044227,True,7.899651,20,1100,6520
6,118,122,114,66,64.6517969926533,193.9553909779599,70.48640774543219,0.3634155637026965,65.82279009011118,66.65062050319925,67.93493606557804,True,8.034359,20,1100,6520
7,115,118,116,51,58.10071661011944,174.30214983035833,73.20906784137817,0.420012420458553,60.56695646273325,72.3455015674297,67.2646097141614,True,7.649985,20,1100,6520
8,115,121,114,69,63.01443458386088,189.04330375158264,73.19132955100247,0.38716700405945864,61.76013091085187,72.92302860854102,66.69611135614267,True,8.053621,20,1100,6520
9,119,118,107,71,60.31722978318791,180.95168934956374,70.28023861218702,0.38839227677183585,65.00122067408647,63.862955626000954,69.48296667369814,True,8.066472,20,1100,6520
10,122,121,110,72,55.16651944697684,165.49955834093052,67.10957545461602,0.4054970063205227,61.62900735080909,64.87741328451827,63.20255110010266,True,8.233332,20,1100,6520
11,117,125,118,71,60.90086758105974,182.70260274317923,71.50295632102194,0.3913625490137761,64.45501045389013,69.81613803097598,66.53998077733091,True,8.180927,20,1100,6520
12,118,122,112,60,58.96253490029335,176.88760470088005,70.31314966019299,0.3975018474533234,67.40889504829657,70.91925924051628,63.518530315507455,True,8.424857,20,1100,6520
13,118,111,102,57,58.55404402109719,175.66213206329158,70.74608525571217,0.40273953426810366,63.63438950304332,69.71195181519542,65.0434048792425,True,8.417213,20,1100,6520
14,111,115,105,62,60.529482051804905,181.58844615541472,76.79597680334591,0.4229122415509802,62.1014669412742,75.13320593572293,71.11238097439816,True,8.034088,20,1100,6520
15,111,118,105,71,62.913064066310774,188.73919219893233,76.69315687565361,0.40634462817250233,64.62642022823364,73.77030634968277,72.41221037799015,True,7.683154,20,1100,6520
16,118,119,108,57,58.139336476301224,174.41800942890367,70.50662726617502,0.4042393758364439,63.12826463340343,69.66859528613061,64.90839505473186,True,8.368293,20,1100,6520
17,113,124,111,59,59.877174734222294,179.63152420266687,75.10736963193303,0.41811909109669493,63.09231793741496,69.47146691621721,73.53514840115331,True,7.939569,20,1100,6520
18,116,124,114,70,60.715458172394264,182.14637451718278,72.28102010586503,0.39682930992978066,66.94888356926884,68.4161467176443,69.47822283947048,True,7.939389,20,1100,6520
19,123,120,108,79,60.201359260725354,180.60407778217606,66.25883984363529,0.3668734430434572,64.40944071074782,64.8963281850925,61.5358285566766,True,8.115255,20,1100,6520
20,116,130,115,74,57.93805316149729,173.81415948449185,72.24125584485692,0.415623537570899,64.9980509564726,70.91471763796653,66.97177208949921,True,7.900851,20,1100,6520
1,178,182,170,120,23.602595445464814,70.80778633639444,18.859581436133283,0.26634897674296676,21.812135915320823,19.756769420676772,16.314970329564154,True,75.331585,15,4670,6521
2,175,183,174,136,26.541158685494395,79.62347605648318,21.38621185828469,0.2685917887221323,25.20566981597399,18.965339058924084,21.99767820505162,True,77.292598,15,4670,6521
3,178,187,177,135,26.53555682085365,79.60667046256094,18.780885333491465,0.23592100039310304,26.556108017961655,20.202718183836602,15.80762059980276,True,77.855944,15,4670,6521
4,174,185,178,140,26.058742576735483,78.17622773020645,22.317319784445935,0.28547450334218116,24.97921031664309,20.76575313576683,21.90570805999378,True,76.257879,15,4670,6521
5,180,185,174,138,23.109227937705704,69.32768381311712,17.14083948355556,0.2472437926782783,24.629794712654842,17.041417265265718,15.738304968279948,True,74.500446,15,4670,6521
6,178,181,171,137,22.345912460546508,67.03773738163952,18.760882868132814,0.27985555003637547,23.67973711351257,19.577240900443144,16.382580958278538,True,75.300761,15,4630,6521
7,178,185,175,132,26.3067838937049,78.9203516811147,18.977331844547166,0.24046182562929913,28.269773984503715,15.635519677253985,20.520172984421496,True,75.44568,15,4630,6521
8,178,187,174,144,24.072456722902626,72.21737016870787,18.993264287326763,0.2630013283917203,21.002334291129642,18.456854866365017,17.685581992502975,True,77.058152,15,4590,6521
9,177,183,176,148,23.841441517751228,71.52432455325368,19.72914234368187,0.27583821961146193,25.562285186167387,19.78033095354217,17.92683548070202,True,76.848682,15,4670,6521
10,178,180,173,126,22.197980598190803,66.5939417945724,18.81096000216594,0.282472541724495,26.875699913272765,18.865653638517575,17.19863705481056,True,73.259794,15,4670,6521
11,180,181,172,135,21.896456826690265,65.68937048007079,17.14595503991459,0.26101566988096536,19.681805974098765,16.575854385314365,16.23278940362476,True,75.172499,15,4590,6521
12,176,182,172,118,25.616395038055654,76.84918511416696,20.712533811463604,0.2695218404813677,26.421167383391857,19.643456278188204,19.76605120369665,True,78.326245,15,4630,6521
13,178,190,177,134,23.276780381505837,69.83034114451752,18.737640578464067,0.26833093282024134,24.24241997203963,18.72110520144765,17.274773454405747,True,75.640896,15,4630,6521
14,174,186,176,129,28.670550001397714,86.01165000419314,22.363183715823432,0.2600017987648558,26.457115686363398,20.427893010091065,22.275170447942834,True,74.918924,15,4590,6521
15,177,183,176,146,24.18939691171433,72.56819073514299,19.761882369134764,0.2723215525830186,22.340491608395773,19.63489874891721,18.113334442140427,True,73.249708,15,4630,6521
16,177,187,172,120,24.299038796266156,72.89711638879847,19.901185731603505,0.2730037444205621,19.979916637727033,18.587531141600525,19.240985248485746,True,71.381285,15,4590,6521
17,183,184,177,144,24.34171547262728,73.02514641788184,14.77236354725382,0.20229146084445884,21.832432504956557,14.397358231276211,13.586811843669013,True,76.032007,15,4670,6521
18,180,185,176,145,23.296284512099053,69.88885353629716,17.280940374115136,0.2472631828928226,24.94305054134707,16.295725321936835,16.555243962315252,True,74.2453,15,4670,6521
19,176,183,173,132,27.817158377189955,83.45147513156986,20.65012915872388,0.24745073860188596,25.52887356375707,20.673648176469598,18.716967265100685,True,74.806333,15,4670,6521
20,177,183,169,132,24.462381965985536,73.3871458979566,19.465273387529674,0.26524091037135794,21.682331290537693,19.80068366651411,17.737452217008293,True,73.189241,15,4670,6521
1,16,56,35,50,74.01565129112221,222.04695387336665,158.45300001456556,0.7136013228307166,76.84237003980094,145.76027433179468,156.40279727925105,True,58.226965,0,11560,6522
2,6,49,27,40,75.35239250214066,226.05717750642197,166.97635750949956,0.7386465643399268,75.74543754825021,153.30732097138673,165.21521712323164,True,64.610747,0,11680,6522
3,14,73,34,63,70.36239387832842,211.08718163498526,160.12464207936748,0.7585711308432604,72.49046801873907,158.48987731722596,146.9353550472116,True,60.75918,0,11440,6522
4,33,110,76,85,70.81019800506256,212.4305940151877,143.709122501583,0.6764991792627975,72.80847186806656,135.03222994501743,139.17396319289784,True,47.994593,1,11490,6522
5,23,87,55,77,71.00403871996426,213.01211615989277,152.25917315955007,0.7147911391352976,73.20319399494272,145.15492361217895,145.41998787887832,True,57.674424,3,11710,6522
6,14,59,37,44,72.06597034552709,216.19791103658127,159.90224908004708,0.7396105184984474,60.87335859691676,157.09840240551472,148.15264151924544,True,60.428705,0,11560,6522
7,31,64,45,49,72.23539065940686,216.7061719782206,145.61926479182074,0.6719663933081508,69.22689747510152,140.37696689379328,137.18085110483682,True,52.694286,0,11680,6522
8,16,56,26,45,66.21753397959294,198.65260193877884,158.1941586907465,0.796335699340596,60.642585014030864,150.97417745448283,150.99047859350406,True,62.671491,0,11680,6522
9,17,60,33,51,70.81575678000954,212.4472703400286,157.51036679307649,0.7414092284686743,71.60941406289332,150.4896650886953,149.93016367911963,True,61.796255,0,11680,6522
10,10,60,34,48,73.88799226177042,221.66397678531126,163.52488016513468,0.7377151783373165,62.33029089074515,159.30293119586776,152.64836173657858,True,66.184481,1,11610,6522
11,31,69,42,60,71.92795546447503,215.78386639342511,145.725122014966,0.6753290894754596,64.25179546540298,133.90911159006924,143.74535196304228,True,48.283531,0,11560,6522
12,13,69,38,57,75.09046689646378,225.27140068939133,160.96584040686545,0.7145418367101484,70.62174305604165,150.91891372505467,156.11836366880348,True,57.231294,0,11560,6522
13,20,85,45,75,76.24527618330536,228.7358285499161,154.81133452300745,0.676812791001929,71.73483434377668,144.71717378301486,150.73583052549847,True,56.610805,0,11680,6522
14,11,64,39,52,70.27385970643829,210.82157911931486,162.84140316981558,0.772413354695798,71.45936692940366,161.23768007237356,149.17081215075922,True,62.534775,0,11560,6522
15,9,52,33,39,76.06365051754128,228.19095155262383,164.21681813372078,0.7196464935019574,68.83347480004106,159.37238946415977,154.09570723159896,True,63.732264,1,11610,6522
16,37,70,44,62,65.54883137429763,196.6464941228929,140.32434600946883,0.7135868179870731,64.86707098062135,134.7847060050793,132.86664843913235,True,55.250689,0,11560,6522
17,21,77,46,68,75.04357856415379,225.13073569246137,154.06468612715108,0.6843343075892148,73.96802549089709,150.2559668515742,143.63798027406503,True,58.62067,0,11560,6522
18,29,82,53,59,64.88806863543152,194.66420590629457,147.08342464894238,0.7555750887235215,62.904998288887775,133.24278399753697,147.45500036794573,True,47.771439,0,11680,6522
19,15,67,47,57,63.26553182238536,189.7965954671561,159.06885475894362,0.838101728681799,74.8716738409137,155.5909382163409,148.07163232398383,True,65.082458,0,11680,6522
20,28,77,49,59,67.60068152505318,202.80204457515953,147.9031805841202,0.7292982715926539,61.66138699890822,136.06169993620406,146.2544991905693,True,64.688376,0,11800,6522
1,76,14,0,14,119.59040672322988,358.7712201696896,106.52989387948733,0.2969298758944528,123.80813745953381,98.45423806226492,104.95756700546585,True,10.754308,15,830,6523
2,76,11,1,11,122.77083601105811,368.3125080331743,106.07314546656126,0.2879976735870375,121.7510275250826,101.68058064767874,101.4762555375642,True,10.427378,15,830,6523
3,76,11,1,11,123.37989685589966,370.13969056769895,106.81330891768297,0.2885756692395211,120.62544140831385,102.28904565086383,101.40234580033992,True,10.758482,15,830,6523
4,76,18,1,18,121.6848411155187,365.0545233465561,106.5907851746809,0.29198593184802535,121.46954689808624,100.6129984914639,102.90649705867581,True,10.617917,15,830,6523
5,76,10,2,9,124.31601245264422,372.94803735793266,106.60546617238639,0.28584536046257025,118.90353669631092,104.4221813066032,99.0775916641086,True,10.858128,15,830,6523
6,77,15,0,15,123.06617946858401,369.19853840575206,105.89532321763383,0.28682487117880745,119.68245818259639,102.77338109142704,99.18848312174708,True,10.077924,15,830,6523
7,76,17,0,17,123.54726499427397,370.6417949828219,106.45206342669655,0.2872100903559197,119.10559586987686,103.24069378087867,100.16549084724807,True,10.795422,15,830,6523
8,76,12,0,12,122.61910848126048,367.85732544378146,106.7006131009144,0.29005977513752446,119.15119442133675,101.39992411747195,102.1579282587577,True,10.950874,15,830,6523
9,76,9,0,9,125.37202901595288,376.1160870478586,106.51327006294709,0.2831925400983816,117.73178344072744,104.94303861497946,98.51413573713964,True,10.589601,15,830,6523
10,76,10,0,10,125.0589799353065,375.17693980591946,106.68309935848472,0.2843540954667212,117.47735647468039,104.86535188101065,98.700609585748,True,10.300297,15,830,6523
11,77,11,0,11,121.9286063596469,365.78581907894073,105.81449009868973,0.28927991348908405,120.19439143664819,100.75432358425451,101.15109084322131,True,10.355495,15,830,6523
12,76,15,1,14,124.25405503050295,372.76216509150885,106.68772422420682,0.2862085646433999,118.66971127595284,104.51548645074521,99.05757731890375,True,10.821181,15,830,6523
13,76,12,0,12,116.05578193651674,348.1673458095502,106.55144606955223,0.3060351504871929,121.70838086212125,93.99540505906327,109.46495449364339,True,10.717042,15,830,6523
14,76,19,1,18,121.69705486938948,365.0911646081684,106.5051759849904,0.2917221404119608,118.86218753703537,101.18898716790504,102.28268950748077,True,10.632268,15,830,6523
15,77,12,0,12,118.52158752462461,355.56476257387385,105.90385202866004,0.2978468711636096,122.33921263564713,97.53556600768609,104.46072086552678,True,10.484699,15,830,6523
16,76,8,1,7,120.46897757051035,361.40693271153106,106.63735669130305,0.29506173523356066,121.75886428887458,98.8870728450267,104.71304691005841,True,11.085879,15,830,6523
17,76,15,1,15,122.09200320877629,366.27600962632886,106.83654322928564,0.2916831581142298,118.72697140297038,101.37697873305216,102.26673075938913,True,11.173709,15,830,6523
18,77,13,0,13,122.65301534064902,367.9590460219471,106.19962120485907,0.2886180469076571,118.58245009845425,102.67248573483107,99.48183556239958,True,10.164554,15,830,6523
19,76,13,1,13,126.7649353968246,380.29480619047376,106.60687186437133,0.28032692040231655,118.31454412234469,105.91697207820337,97.5506750723369,True,10.682299,15,830,6523
20,76,14,1,13,120.83078137595852,362.4923441278756,106.90796785282244,0.2949247607146946,120.79694188822486,99.37673519476738,104.35417061406118,True,10.881758,15,830,6523
1,76,20,0,20,121.83493086184747,365.5047925855424,106.52989387948733,0.2914596362086146,119.80006731123368,101.81650720488943,101.59529786284132,True,5.195654,8,560,6524
2,76,11,0,11,120.01099123820349,360.0329737146105,106.48257410285761,0.2957578385230454,122.58111564498707,97.78016192120931,105.62198293014767,True,6.962397,12,760,6524
3,77,20,0,20,120.39606735038826,361.1882020511648,105.97292186717033,0.293400839964752,120.74740962594342,98.59701762828573,103.42804637148875,True,7.139998,15,910,6524
4,77,24,1,23,117.93428672823914,353.8028601847174,106.15049742243168,0.30002724502286787,124.37113422328358,95.59807184598145,106.56040427601394,True,8.080912,15,910,6524
5,76,10,1,9,125.66905627849852,377.0071688354956,106.60948450774909,0.28277840136845617,117.12934758305398,104.50334157772267,99.01969436640859,True,6.781992,10,660,6524
6,76,12,0,12,121.92323082409533,365.769692472286,106.57904925779583,0.2913829424669219,122.02571299199325,100.6950066244075,102.81231316456396,True,7.605676,15,910,6524
7,76,13,0,13,121.7147820838613,365.1443462515839,106.55117262616866,0.2918056207633435,121.16010130891625,100.25850744490693,103.22453502674622,True,5.199698,8,560,6524
8,76,19,1,18,120.63303850421129,361.89911551263384,106.82020447570433,0.2951656964521519,120.38254671993847,99.96879984232451,103.69968600921315,True,5.00874,8,560,6524
9,76,16,1,15,124.48347820898229,373.45043462694684,106.7101928689025,0.285741246962262,120.09815854686718,103.77109928805831,99.7765772407884,True,5.128594,8,560,6524
10,77,20,1,19,119.66238894558283,358.9871668367485,105.9188128711681,0.2950490230736724,122.90877396706942,98.88130778761622,103.10940694467192,True,9.111077,15,910,6524
11,76,11,0,11,123.54927453797818,370.6478236139345,106.83458031622806,0.2882374413386724,120.68786786315555,102.52236071714921,101.17233257137575,True,5.079847,9,610,6524
12,76,16,0,16,123.51262994836685,370.53788984510055,106.88315181489554,0.2884540413925737,121.37860173095436,101.79564034101283,101.92779672853005,True,8.453466,15,910,6524
13,76,22,1,22,119.45938936480071,358.37816809440216,106.72154174964587,0.29779029877047036,122.90533707776031,97.6627195243604,105.955809264668,True,4.633001,8,560,6524
14,76,18,2,17,121.80147695374214,365.4044308612264,106.88032124616379,0.2924987006705315,119.57549841814506,101.69537533309598,102.0099220177218,True,4.360097,7,510,6524
15,76,18,0,18,128.45313151497427,385.3593945449228,106.67875431040169,0.2768292555482665,115.41368371025344,107.47534102169979,96.05236405272785,True,4.60511,10,660,6524
16,76,9,0,9,125.98109597875359,377.94328793626073,106.61209623590364,0.2820849043729638,119.39610914946984,104.94147704796785,98.5905194888024,True,4.989096,8,560,6524
17,77,15,0,15,121.202070438784,363.606211316352,105.4974586523345,0.29014206954937705,120.38945531624161,100.53816951411433,101.18026062250583,True,9.544493,15,910,6524
18,76,15,0,15,122.03165227802928,366.09495683408784,106.57402220761067,0.29111032593631003,117.91132448363324,100.68743991532193,102.78007500684602,True,5.123534,8,560,6524
19,76,16,1,15,123.69420667013429,371.0826200104029,106.85207858426418,0.28794686903220823,118.03856676048738,103.3301665903565,100.29472458831303,True,4.515478,7,510,6524
20,76,21,0,21,124.23896819023065,372.71690457069195,106.78337181381372,0.28649994272948376,117.65150586779147,103.11825924761153,100.50254727733596,True,4.294878,7,510,6524
1,118,129,120,70,61.87628981374333,185.62886944123,70.44399834213233,0.37948837674968905,66.69320569376839,69.70728406316996,64.83908729531804,True,8.139158,20,1100,6525
2,113,113,105,69,55.303014301393475,165.9090429041804,74.61918065725551,0.44975957519296456,61.939537058338914,76.50265587728357,66.17491022093633,True,7.682662,20,1100,6525
3,116,120,112,67,53.54073922202098,160.62221766606294,72.20596788462373,0.44953910445154915,59.06814569523035,70.447688006131,67.43331077499388,True,8.082738,20,1100,6525
4,116,123,112,86,57.29270141815104,171.87810425445312,72.47922747317433,0.4216897072932226,63.760503412787436,69.7192854843131,68.3299251110288,True,8.069537,20,1100,6525
5,117,109,100,53,60.46332108524468,181.38996325573405,71.24136375086805,0.3927525121686466,59.516913270981874,66.77040817230014,69.41329343232317,True,7.851056,20,1100,6525
6,111,126,113,82,69.0879044531745,207.2637133595235,76.33416975207889,0.3682949056290824,70.23698850269858,73.60947915427275,72.38293503067526,True,8.256876,20,1100,6525
7,117,130,113,75,56.498704759621106,169.49611427886333,71.67901343333786,0.422894729701048,63.85786448615947,67.2824195576144,69.19871057276066,True,8.053502,20,1100,6525
8,114,122,114,76,59.99306564439996,179.9791969331999,74.02273064752502,0.41128492575171843,62.826364115360946,71.45867840499339,69.77379667275572,True,7.883449,20,1100,6525
9,117,123,109,77,62.03092382841714,186.0927714852514,71.69309598505961,0.38525459862228756,64.89455961902947,66.56809332241775,69.86910040851124,True,8.037944,20,1100,6525
