Iteration,Out Of Box,Front Area,Gross Volume,Net Volume,Deflation Factor
85,0,3.7118653160795256,8.985301238950465,11.135595948238578,0.8068990003513691
86,0,3.6700163084555006,8.985301238950465,11.010048925366501,0.8161000282431863
87,0,3.6219724526090022,8.985301238950461,10.865917357827007,0.8269252326383756
88,0,3.7105438434851368,8.985301238950461,11.13163153045541,0.8071863692547916
89,0,3.6968514202999883,8.98530123895046,11.090554260899964,0.81017603156484
90,1,3.6420100307753516,8.974076547362165,10.926030092326055,0.8213483279407354
91,0,3.662272682656358,8.985301238950463,10.986818047969074,0.8178256160901296
92,0,3.695321751427608,8.985301238950461,11.085965254282824,0.8105114018356844
93,0,3.6799494105850794,8.985301238950461,11.039848231755238,0.8138971705340081
94,0,3.70066688382158,8.985301238950465,11.10200065146474,0.8093407234456422
95,0,3.7158420633957645,8.985301238950463,11.147526190187293,0.8060354455017879
96,1,3.637998024258925,8.960649007693911,10.913994072776775,0.8210238110761694
97,0,3.681076602029239,8.985301238950461,11.043229806087716,0.8136479450963887
98,0,3.6548402850352875,8.985301238950463,10.964520855105862,0.8194887271126186
99,0,3.6426658248194563,8.98530123895046,10.927997474458369,0.8222276093997545
100,0,3.692920434405024,8.985301238950463,11.078761303215071,0.8110384358893008
101,0,3.666296886876583,8.985301238950463,10.998890660629748,0.8169279535720018
102,0,3.7222040042962417,8.985301238950463,11.166612012888725,0.8046577805855034
103,0,3.733052925757573,8.985301238950461,11.19915877727272,0.802319300730426
104,0,3.6957395465061955,8.985301238950465,11.087218639518586,0.8104197753369652
105,0,3.6590064017290507,8.98530123895046,10.977019205187151,0.8185556635178781
106,0,3.690722333062003,8.985301238950461,11.07216699918601,0.8115214699715992
107,1,3.7225538368869913,8.944943867599887,11.167661510660974,0.8009683906573265
108,0,3.729299420577486,8.985301238950463,11.187898261732457,0.8031268276441299
109,0,3.672963336122984,8.985301238950461,11.018890008368952,0.81544522471193
110,0,3.6477262372776225,8.98530123895046,10.943178711832868,0.8210869506530717
111,0,3.6430381071045517,8.985301238950461,10.929114321313655,0.8221435859104864
112,0,3.6667561952863155,8.985301238950463,11.000268585858947,0.8168256228308132
113,0,3.736464624099797,8.985301238950456,11.20939387229939,0.8015867174722887
114,0,3.7212620592640135,8.985301238950463,11.16378617779204,0.8048614597102185
115,0,3.672595683311548,8.985301238950465,11.017787049934643,0.8155268565481818
116,1,3.7625049489982647,8.952319324713292,11.287514846994794,0.7931169478901524
117,0,3.642154563840827,8.985301238950465,10.926463691522482,0.8223430281401926
118,0,3.730886291190855,8.985301238950463,11.192658873572565,0.8027852309665237
119,1,3.648966375402523,8.974164478045152,10.946899126207569,0.8197905520624041
120,1,3.6208617821722577,8.805530391034322,10.862585346516774,0.8106293400822786
121,0,3.727182994459464,8.985301238950463,11.181548983378391,0.8035828714167691
122,0,3.6857912788349836,8.985301238950461,11.05737383650495,0.812607168013645
123,0,3.703295065290127,8.985301238950466,11.10988519587038,0.8087663446144667
124,0,3.744398266995406,8.985301238950463,11.233194800986219,0.7998883129990408
125,0,3.6608376173126533,8.985301238950463,10.98251285193796,0.8181462075289015
126,0,3.6876461518873414,8.985301238950461,11.062938455662024,0.8121984294644407
127,0,3.6221226770922277,8.98530123895046,10.866368031276682,0.8268909366117597
128,0,3.7233135876864942,8.985301238950461,11.169940763059483,0.8044179847995324
129,0,3.693472791402068,8.985301238950463,11.080418374206204,0.8109171454994059
130,0,3.668953600287436,8.985301238950463,11.006860800862308,0.8163364106727442
131,0,3.6586378124288275,8.985301238950465,10.975913437286483,0.8186381288710175
132,2,3.7465480556859365,8.962939786456854,11.23964416705781,0.7974398168872879
133,0,3.673550034191771,8.985301238950463,11.020650102575313,0.81531499097778
134,0,3.6846267511670385,8.985301238950465,11.053880253501116,0.8128639928141553
135,0,3.6776005485707346,8.985301238950461,11.032801645712205,0.8144170019083515
136,0,3.6706771273642853,8.985301238950463,11.012031382092855,0.8159531086663858
137,0,3.6383498336636513,8.985301238950463,10.915049500990953,0.8232029765998502
138,0,3.6385690192823255,8.985301238950461,10.915707057846976,0.8231533872550377
139,0,3.7696618196091105,8.985301238950457,11.308985458827332,0.7945276144940923
140,0,3.6591196803244532,8.985301238950463,10.97735904097336,0.8185303227682109
141,0,3.6987970217559103,8.985301238950463,11.096391065267731,0.8097498714762237
142,0,3.671522625605302,8.985301238950457,11.014567876815907,0.8157652065373563
143,0,3.700742421065825,8.985301238950463,11.102227263197474,0.8093242036879967
144,1,3.6900604838108153,8.935457245247996,11.070181451432447,0.807164479141557
145,0,3.7118836405901368,8.985301238950461,11.13565092177041,0.8068950169211955
146,0,3.7293216313568864,8.985301238950466,11.18796489407066,0.8031220444490713
147,0,3.6790701137294857,8.985301238950465,11.037210341188457,0.8140916917583136
148,0,3.604562186145758,8.985301238950465,10.813686558437274,0.8309193345297927
149,0,3.6763406024051033,8.985301238950465,11.02902180721531,0.8146961168462084
150,0,3.6959699619741233,8.985301238950461,11.08790988592237,0.8103692518604015
151,0,3.714277684449266,8.985301238950465,11.142833053347799,0.8063749313960047
152,0,3.7030559946947235,8.985301238950461,11.10916798408417,0.8088185588536855
153,0,3.7102820869854796,8.985301238950465,11.130846260956439,0.8072433154043389
154,0,3.7489004024873678,8.985301238950465,11.246701207462102,0.7989277098416009
155,0,3.706676925591748,8.985301238950463,11.120030776775245,0.8080284505791769
156,0,3.704428007766933,8.98530123895046,11.1132840233008,0.8085189958351933
157,0,3.6873154543645024,8.985301238950463,11.061946363093508,0.8122712716207471
158,0,3.7424661720948,8.985301238950461,11.2273985162844,0.8003012653303466
159,0,3.677376297495919,8.985301238950461,11.032128892487759,0.8144666660909783
160,0,3.6829790591652447,8.985301238950463,11.048937177495734,0.8132276520905155
161,0,3.691192569623886,8.985301238950465,11.073577708871657,0.8114180868349208
162,1,3.6250645728987614,8.822773460958786,10.875193718696284,0.8112750622355311
163,0,3.733041083652066,8.985301238950461,11.199123250956198,0.8023218458805051
164,1,3.6974835786562417,8.88544070199361,11.092450735968725,0.8010349483168228
165,0,3.7711994003034484,8.985301238950463,11.313598200910345,0.7942036723760848
166,1,3.6240610640687283,8.936637858311169,10.872183192206185,0.8219727078106513
167,0,3.696991421922472,8.985301238950461,11.090974265767416,0.8101453509529662
168,0,3.7163820116772834,8.985301238950466,11.149146035031851,0.8059183376661903
169,0,3.7234186795321422,8.985301238950463,11.170256038596428,0.8043952804576439
170,0,3.6615295435976893,8.985301238950463,10.984588630793068,0.8179916008654153
171,0,3.71055970409326,8.985301238950465,11.13167911227978,0.8071829189756679
172,0,3.6672381784956074,8.985301238950463,11.001714535486823,0.8167182678634067
173,0,3.660825199191227,8.985301238950463,10.982475597573682,0.8181489828154549
174,0,3.736614351747969,8.985301238950465,11.209843055243907,0.8015545975683565
175,0,3.711034894208315,8.985301238950461,11.133104682624946,0.8070795609218974
176,0,3.7141135179605413,8.985301238950461,11.142340553881624,0.8064105737479257
177,0,3.634588228870876,8.985301238950461,10.903764686612629,0.8240549477358394
178,0,3.6471495839909336,8.98530123895046,10.9414487519728,0.821216773266005
179,0,3.6949253528425254,8.985301238950463,11.084776058527577,0.8105983550328942
180,0,3.699986081318217,8.985301238950463,11.099958243954651,0.8094896432465509
181,0,3.677679734286665,8.98530123895046,11.033039202859996,0.8143994663429892
182,0,3.7513004841195015,8.985301238950461,11.253901452358505,0.7984165559817827
183,0,3.6875060818836496,8.985301238950465,11.06251824565095,0.8122292808405438
184,0,3.6432733203205876,8.985301238950461,10.929819960961762,0.8220905075329169
185,0,3.679102555481483,8.98530123895046,11.037307666444448,0.8140845132248614
186,0,3.6670808972260662,8.985301238950463,11.001242691678199,0.8167532969477459
187,0,3.672576189658961,8.985301238950463,11.017728568976882,0.8155311852799481
188,0,3.6728824401443383,8.985301238950461,11.018647320433015,0.8154631850579417
189,0,3.6720729868343875,8.985301238950463,11.016218960503164,0.8156429416631766
190,0,3.7235593197631687,8.98530123895046,11.170677959289506,0.8043648981464286
191,1,3.6865180953438617,8.960649007693915,11.059554286031585,0.8102179143884103
192,0,3.6381863739458367,8.985301238950466,10.91455912183751,0.8232399622054322
193,0,3.6883167822712073,8.98530123895046,11.064950346813621,0.8120507510038634
194,0,3.698316804783971,8.985301238950463,11.094950414351914,0.809855015424629
195,0,3.723942809701382,8.98530123895046,11.171828429104146,0.8042820650147577
196,0,3.650958634524156,8.985301238950465,10.952875903572469,0.8203599965941141
197,0,3.686891282552846,8.985301238950463,11.060673847658538,0.8123647223222827
198,0,3.7383429595073454,8.985301238950463,11.215028878522036,0.8011839591566512
199,0,3.7324435920772525,8.985301238950463,11.197330776231757,0.8024502819924991
200,0,3.633022227653189,8.985301238950463,10.899066682959567,0.8244101536692833
